f1,auc_roc,auc_pr,recall,precision,accuracy,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_absolute_odds_difference,dataset,scenario,mitigator,generator,model,seed
0.2972027972027972,0.5865888726704169,0.36715982975182443,0.17634854771784234,0.9444444444444444,0.799,-0.04009811553544938,0.31164901664145234,-0.03272390037095918,0.03272390037095918,adult,S2,LFR,Baseline,CatBoost,7
0.3006993006993007,0.587910495902558,0.36908790003338576,0.17842323651452283,0.9555555555555556,0.8,-0.03331905965456191,0.40514372163388807,0.028683094859565467,0.028683094859565467,adult,S2,LFR,Baseline,LogisticRegression,88
0.3006993006993007,0.587926896604508,0.369599815583218,0.17842323651452283,0.9555555555555556,0.8,-0.03331905965456191,0.40514372163388807,0.028683094859565467,0.028683094859565467,adult,S2,LFR,Baseline,SVM,88
0.3006993006993007,0.587910495902558,0.36908790003338576,0.17842323651452283,0.9555555555555556,0.8,-0.03331905965456191,0.40514372163388807,0.028683094859565467,0.028683094859565467,adult,S2,LFR,Baseline,CatBoost,88
0.29225352112676056,0.585552211634658,0.36618960645474147,0.17219917012448133,0.9651162790697675,0.799,-0.023552699815496698,0.5362196315742636,0.052000529941706425,0.052000529941706425,adult,S2,LFR,Baseline,LogisticRegression,101
0.29225352112676056,0.5851134928574943,0.36583513583501187,0.17219917012448133,0.9651162790697675,0.799,-0.023552699815496698,0.5362196315742636,0.052000529941706425,0.052000529941706425,adult,S2,LFR,Baseline,SVM,101
0.29225352112676056,0.5851134928574943,0.36583513583501187,0.17219917012448133,0.9651162790697675,0.799,-0.023552699815496698,0.5362196315742636,0.052000529941706425,0.052000529941706425,adult,S2,LFR,Baseline,CatBoost,101
0.2821869488536155,0.5813597821986781,0.36095777754508557,0.16597510373443983,0.9411764705882353,0.7965,-0.020546188532323106,0.5831614175033237,0.09128245892951778,0.09128245892951778,adult,S2,LFR,Baseline,LogisticRegression,13
0.2821869488536155,0.5812757286011841,0.35541757615909436,0.16597510373443983,0.9411764705882353,0.7965,-0.020546188532323106,0.5831614175033237,0.09128245892951778,0.09128245892951778,adult,S2,LFR,Baseline,SVM,13
0.2821869488536155,0.5814397356206845,0.36080188756000325,0.16597510373443983,0.9411764705882353,0.7965,-0.020546188532323106,0.5831614175033237,0.09128245892951778,0.09128245892951778,adult,S2,LFR,Baseline,CatBoost,13
0.2801418439716312,0.5809743657028521,0.35985947778564925,0.16390041493775934,0.9634146341463414,0.797,-0.020565395857318956,0.569733358547655,0.06180445151033387,0.06180445151033387,adult,S2,LFR,Baseline,LogisticRegression,555
0.2801418439716312,0.5809497646499271,0.35896661588694945,0.16390041493775934,0.9634146341463414,0.797,-0.020565395857318956,0.569733358547655,0.06180445151033387,0.06180445151033387,adult,S2,LFR,Baseline,SVM,555
0.2801418439716312,0.5809743657028521,0.35985947778564925,0.16390041493775934,0.9634146341463414,0.797,-0.020565395857318956,0.569733358547655,0.06180445151033387,0.06180445151033387,adult,S2,LFR,Baseline,CatBoost,555
0.3217993079584775,0.5955586899119282,0.38373360544831325,0.19294605809128632,0.96875,0.804,-0.03102095971094106,0.4674735249621785,0.0274907260201378,0.0274907260201378,adult,S2,LFR,Baseline,LogisticRegression,777
0.3217993079584775,0.5954602857002279,0.382,0.19294605809128632,0.96875,0.804,-0.03102095971094106,0.4674735249621785,0.0274907260201378,0.0274907260201378,adult,S2,LFR,Baseline,SVM,777
0.3217993079584775,0.5955586899119282,0.38373360544831325,0.19294605809128632,0.96875,0.804,-0.03102095971094106,0.4674735249621785,0.0274907260201378,0.0274907260201378,adult,S2,LFR,Baseline,CatBoost,777
0.5856079404466501,0.892555584712359,0.7066755083352831,0.4896265560165975,0.7283950617283951,0.833,-0.1764407470971518,0.1991384394471653,-0.22721250662427134,0.22721250662427134,adult,S3_1.5,None,GaussianCopula,LogisticRegression,42
0.610909090909091,0.8797616704661626,0.7145828650021031,0.5228215767634855,0.7346938775510204,0.8395,-0.18611107031123775,0.20127332324760464,-0.21853471118177004,0.21853471118177004,adult,S3_1.5,None,GaussianCopula,SVM,42
0.6729411764705883,0.9217604513473177,0.7992925717226006,0.5933609958506224,0.7771739130434783,0.861,-0.18896392299444456,0.23326456700132947,-0.23801006889242182,0.23801006889242182,adult,S3_1.5,None,GaussianCopula,CatBoost,42
0.555,0.8829393064689837,0.6778049070305463,0.4605809128630705,0.6981132075471698,0.822,-0.16292104998536855,0.23455689147225098,-0.16096979332273448,0.16096979332273448,adult,S3_1.5,None,GaussianCopula,LogisticRegression,123
